# RUN PARAMETERS: 
# --------------- 
# /usr/local/bin/run_fishtaco.py {'single_function_filter': None, 'permutation_mode': 'blocks', 'case_label': '1', 'multiple_hypothesis_correction': 'FDR-0.05', 'da_result_file': None, 'write_log': True, 'taxa_to_function_file': 'OTU-KO_nometadata_nsti.txt', 'output_pref': 'fishtaco_out_no_inf', 'map_function_level': 'pathway', 'max_da_functions_cases_controls': None, 'taxa_abun_file': 'otu_table1285_norm.txt', 'normalization_mode': 'scale_permuted', 'apply_inference': False, 'residual_mode': 'remove_residual', 'taxa_assessment_method': 'single_taxa', 'functional_profile_already_corrected_with_musicc': True, 'function_abun_file': 'metagenome_predictions_MUSiCC_Normalized.txt', 'na_rep': 'NA', 'number_of_shapley_orderings_per_taxa': '5', 'perform_inference_on_ko_level': False, 'class_file': 'break_mapping1.txt', 'map_function_file': None, 'score_to_compute': 'wilcoxon', 'control_label': '0', 'number_of_permutations': '100', 'max_score_cutoff': '100', 'multi_function_filter_list': None}
#
# LEGEND: 
# ------- 
# a:case-associated and driving case-enrichment; 
# b:case-associated and attenuating case-enrichment; 
# c:control-associated and driving case-enrichment; 
# d:control-associated and attenuating case-enrichment; 
#
# TAXON-LEVEL CONTRIBUTION VALUES: 
# -------------------------------- 
#
Taxa	ko00010	ko00020	ko00030	ko00040	ko00052	ko00053	ko00061	ko00071	ko00072	ko00120	ko00190	ko00230	ko00240	ko00250	ko00253	ko00260	ko00270	ko00280	ko00281	ko00290	ko00300	ko00310	ko00311	ko00312	ko00330	ko00340	ko00350	ko00351	ko00360	ko00361	ko00362	ko00363	ko00364	ko00380	ko00400	ko00401	ko00410	ko00430	ko00440	ko00450	ko00460	ko00471	ko00472	ko00473	ko00480	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00562	ko00564	ko00591	ko00592	ko00620	ko00621	ko00622	ko00623	ko00624	ko00625	ko00626	ko00627	ko00630	ko00633	ko00640	ko00642	ko00643	ko00650	ko00660	ko00670	ko00680	ko00720	ko00740	ko00750	ko00760	ko00770	ko00780	ko00790	ko00900	ko00903	ko00910	ko00920	ko00930	ko00944	ko00960	ko00980	ko00982	ko00983	ko01040	ko02010	ko02020	ko02030	ko02040	ko02060	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko03450	ko04070	ko04112	ko04146	ko04614	ko04964	ko05134	ko05150	ko05204
400524	a:0.030424349223	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0464371646035	a:0.0256205046088	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00480384461415	a:0.0400320384513	b:0.0	b:-0.00960768922831	b:-0.0160128153805	a:0.0064051261522	b:0.0	a:0.0176140969186	b:-0.0128102523044	a:0.0176140969186	a:0.0208166599947	a:0.0336269122991	b:0.0	a:0.0528422907557	a:0.0176140969186	a:0.00960768922831	b:0.0	b:0.0	a:0.0416333199893	b:-0.0032025630761	b:0.0	b:0.0	a:0.00480384461415	b:-0.0112089707664	b:-0.0064051261522	a:0.0192153784566	b:0.0	b:-0.0560448538318	b:-0.00960768922831	b:0.0	b:-0.0272217861469	b:0.0	b:0.0	b:-0.00960768922831	b:-0.00480384461415	b:0.0	a:0.0240192230708	a:0.0448358830654	a:0.0352281938371	b:0.0	b:0.0	b:0.0	a:0.0368294753752	b:0.0	b:0.0	b:0.0	a:0.0400320384513	a:0.0176140969186	a:0.0288230676849	b:0.0	a:0.0224179415327	a:0.0224179415327	b:0.0	a:0.00480384461415	b:0.0	b:0.0	a:0.0144115338425	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	a:0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0352281938371	a:0.00800640769025	b:0.0	b:-0.0272217861469	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0336269122991	b:0.0	b:-0.0144115338425	b:0.0	b:0.0	b:0.0	b:-0.0256205046088	b:-0.0288230676849	a:0.032025630761	b:0.0	a:0.00960768922831	b:0.0	a:0.0064051261522	a:0.00800640769025	b:0.0
4295043	a:0.0272217861469	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	a:0.0208166599947	b:0.0	b:0.0	b:0.0	a:0.0464371646035	a:0.0368294753752	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0272217861469	b:0.0	b:-0.0224179415327	b:0.0	b:0.0	a:0.0288230676849	b:0.0	b:0.0	b:0.0	b:-0.032025630761	a:0.0272217861469	b:0.0	a:0.0368294753752	b:0.0	a:0.0208166599947	a:0.0736589507503	a:0.0128102523044	b:0.0	a:0.0368294753752	a:0.0576461353698	b:-0.0480384461415	b:0.0	b:0.0	b:0.0	a:0.0512410092176	b:0.0	a:0.0224179415327	b:0.0	a:0.0720576692123	b:0.0	b:0.0	b:-0.0208166599947	b:0.0	a:0.0448358830654	b:-0.0192153784566	b:-0.0176140969186	b:0.0	a:0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0256205046088	b:0.0	b:0.0	b:0.0	a:0.0720576692123	b:-0.0512410092176	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0240192230708	a:0.0144115338425	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00480384461415	a:0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	b:0.0	a:0.0560448538318	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	a:0.0272217861469	b:0.0	b:0.0	b:0.0	a:0.0288230676849	a:0.0480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0432346015274	a:0.0784627953645	b:0.0	b:-0.00480384461415	b:0.0	a:0.0128102523044	b:-0.0480384461415	b:0.0
432284	c:0.0144115338425	c:1.15452398893	d:-0.118494833816	c:0.688551061362	c:0.449960112192	c:0.818254865944	c:0.896717661308	c:0.995997116668	c:1.02962402897	c:0.957566359754	c:0.544435722937	c:0.573258790622	c:0.614892110612	c:0.656525430601	c:0.0352281938371	c:0.925540728993	c:0.523619062943	c:1.05844709665	c:1.05844709665	c:0.368294753752	c:0.992794553592	c:1.06805478588	c:0.909527913613	c:0.840672807477	c:0.413130636817	c:0.581265198312	c:0.722177973661	c:0.76381129365	c:0.995997116668	c:0.746197196732	c:1.03282659204	c:1.00400352436	c:0.650120304449	c:1.06164965973	c:0.23859094917	c:0.562049819856	c:1.0312253105	c:0.931945855146	c:0.867894593624	c:0.749399759808	c:0.334667841453	d:-0.712570284433	c:0.629303644454	c:0.422738326045	c:0.674139527519	d:-0.257806327626	d:-1.67333920726	c:0.642113896758	c:0.409928073741	c:0.182546095338	c:0.0784627953645	c:0.901521505923	c:0.811849739792	c:1.00080096128	c:0.979984301287	c:0.688551061362	c:0.914331758227	c:0.960768922831	c:0.907926632075	c:0.288230676849	c:0.802242050563	c:0.530024189095	c:0.959167641292	c:0.773418982879	c:0.650120304449	c:1.02802274743	c:1.00240224282	c:0.87910356439	c:1.02482018435	c:0.837470244401	c:0.770216419802	d:-0.406725510665	c:0.955965078216	d:-0.275420424545	c:0.441953704502	c:0.568454946008	d:-0.155324309191	c:0.903122787461	c:0.441953704502	c:0.0224179415327	c:0.979984301287	c:1.02802274743	c:0.398719102975	c:1.03442787358	c:0.538030596785	c:0.587670324465	c:0.530024189095	c:0.637310052144	c:0.752602322884	c:0.832666399786	d:-0.241793512246	c:0.725380536737	c:0.95276251514	c:1.06164965973	c:0.955965078216	c:1.01040865051	c:0.941553544374	c:0.943154825912	c:0.754203604422	c:0.622898518302	c:0.0880704845928	c:0.155324309191	c:0.888711253618	d:-0.888711253618	c:0.674139527519	c:0.839071525939	c:0.979984301287	d:-0.294635803001	c:0.791033079797	c:0.786229235183	c:0.64051261522
4357676	c:0.0128102523044	d:0.0	c:0.0032025630761	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	c:0.00800640769025	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00800640769025	d:0.0	d:0.0	c:0.0192153784566	d:0.0	d:0.0	d:0.0	c:0.0160128153805	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0064051261522	c:0.00800640769025	d:-0.00960768922831	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:-0.00800640769025	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:-0.0032025630761	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00800640769025	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
4434837	b:-0.00480384461415	b:0.0	a:0.00160128153805	b:0.0	b:0.0	b:-0.0160128153805	b:0.0	b:0.0	b:0.0	b:-0.0032025630761	b:-0.032025630761	b:0.0	b:0.0	b:0.0	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:0.0	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831	b:-0.0128102523044	b:-0.0144115338425	b:-0.0064051261522	b:0.0	b:-0.00480384461415	b:-0.0224179415327	a:0.00160128153805	b:0.0	b:-0.0032025630761	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:-0.0064051261522	a:2.77555756156e-18	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:-0.00480384461415	b:0.0	b:-0.00960768922831	b:0.0	b:-0.0160128153805	a:0.00960768922831	a:0.00480384461415	b:-0.00480384461415	a:0.00480384461415	b:-0.0112089707664	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:-0.0032025630761	b:0.0	b:-0.00480384461415	b:0.0	b:-0.0144115338425	b:-0.00960768922831	b:0.0	b:-0.00480384461415	b:0.0	b:0.0	b:-0.0032025630761	b:-0.0064051261522	b:-0.0032025630761	b:-0.0176140969186	a:0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0208166599947	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:-0.0448358830654	b:0.0	b:0.0	b:-0.00160128153805	b:-0.00480384461415	a:0.00480384461415	b:0.0	b:0.0	b:-0.0160128153805	b:-0.00480384461415	b:0.0	b:0.0	a:0.00960768922831	b:0.0	b:0.0	b:0.0	a:0.0032025630761	b:-0.00160128153805	b:-0.00160128153805	b:0.0	a:0.0032025630761	b:0.0	b:-0.0128102523044	b:0.0
467605	d:-0.0416333199893	c:0.0432346015274	d:-0.030424349223	c:0.0176140969186	d:0.0	c:0.0336269122991	c:0.0592474169079	c:0.0112089707664	c:0.0384307569132	c:0.0784627953645	c:0.113690989202	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0176140969186	c:0.0736589507503	c:0.0176140969186	c:0.0896717661308	c:0.0128102523044	c:0.00800640769025	c:0.0704563876742	d:0.0	c:0.030424349223	c:0.0160128153805	c:0.0432346015274	c:0.0368294753752	c:0.0384307569132	c:0.0576461353698	d:0.0	c:0.032025630761	c:0.129703804582	d:-0.0192153784566	d:0.0	c:0.0448358830654	c:0.116893552278	c:0.0704563876742	c:0.094475610745	d:0.0	d:-0.0176140969186	c:0.0784627953645	c:0.0192153784566	c:0.030424349223	d:0.0	d:-0.176140969186	c:0.0064051261522	d:0.0	d:0.0	d:0.0	c:0.0864692030547	c:0.0352281938371	c:0.0608486984459	d:0.0	c:0.0352281938371	c:0.032025630761	c:0.0192153784566	c:0.0112089707664	d:0.0	c:0.030424349223	c:0.0400320384513	d:0.0	c:0.0160128153805	d:0.0	c:0.0992794553592	c:0.0864692030547	c:0.0352281938371	c:0.0592474169079	c:0.062449979984	c:0.0384307569132	d:0.0	c:0.0416333199893	d:0.0	d:0.0	c:0.0400320384513	d:0.0	c:0.0512410092176	d:0.0	d:0.0	c:0.0736589507503	c:0.0544435722937	d:0.0	c:0.0400320384513	d:0.0	c:0.0848679215167	d:0.0	c:0.0880704845928	c:0.062449979984	c:0.0752602322884	d:-0.0416333199893	c:0.0128102523044	c:0.113690989202	c:0.0512410092176	d:0.0	c:0.0752602322884	c:0.110488426126	c:0.0704563876742	c:0.0416333199893	c:0.030424349223	d:0.0	d:0.0	c:0.0736589507503	d:-0.13931149381	c:0.0400320384513	c:0.032025630761	c:0.0592474169079	d:-0.0240192230708	c:0.0272217861469	c:0.0688551061362	d:0.0
510591	a:0.0368294753752	b:0.0	a:0.0288230676849	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0352281938371	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0432346015274	b:0.0	b:0.0	a:0.0272217861469	b:0.0	b:0.0	b:0.0	a:0.0480384461415	b:-0.0224179415327	b:-0.0128102523044	b:-0.0288230676849	b:0.0	b:-0.030424349223	b:-0.030424349223	a:0.0352281938371	b:0.0	b:-0.0112089707664	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0192153784566	b:0.0	b:-0.0176140969186	a:0.0272217861469	a:0.032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0240192230708	a:0.0128102523044	b:0.0	b:0.0	b:0.0	b:-0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0384307569132	b:-0.0240192230708	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00480384461415	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0736589507503	a:0.0112089707664	b:0.0	b:-0.0416333199893	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	a:0.00160128153805	b:-0.0192153784566	b:-0.0208166599947	b:0.0	a:0.00800640769025	b:0.0	b:0.0	a:0.0144115338425	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0272217861469	b:0.0
510646	b:-0.0272217861469	b:0.0	a:0.00480384461415	b:0.0	b:0.0	b:-0.00480384461415	b:0.0	b:0.0	b:-0.0032025630761	b:-0.0128102523044	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	b:0.0	b:0.0	b:0.0	b:-0.0128102523044	b:0.0	b:-0.0160128153805	b:0.0	a:0.00960768922831	a:0.0176140969186	b:0.0	b:0.0	b:0.0	b:-0.00480384461415	b:-0.00160128153805	b:-0.00800640769025	a:0.0208166599947	b:0.0	b:0.0	a:0.00160128153805	a:0.00960768922831	b:0.0	a:0.00480384461415	b:0.0	b:-0.0064051261522	a:4.16333634234e-18	b:0.0	b:-0.00480384461415	a:0.0240192230708	b:-0.00160128153805	b:-0.00480384461415	b:-0.0176140969186	a:0.0192153784566	b:0.0	b:0.0	a:0.00480384461415	b:0.0	b:0.0	a:0.0256205046088	a:0.0256205046088	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:-0.0208166599947	b:0.0	b:0.0	b:0.0	a:0.0112089707664	b:-0.0032025630761	b:0.0	b:-0.0112089707664	a:0.00160128153805	b:-0.00480384461415	b:0.0	b:-0.0032025630761	b:0.0	b:-0.0112089707664	a:0.0160128153805	b:0.0	b:-0.00960768922831	b:0.0	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:-0.00160128153805	a:0.0128102523044	b:-0.00480384461415	b:0.0	b:-0.0224179415327	a:0.0240192230708	b:0.0	b:-0.0288230676849	b:0.0	a:0.00480384461415	b:0.0	b:0.0	b:-0.0128102523044	a:0.00480384461415	a:0.0224179415327	b:0.0	a:0.00480384461415	b:0.0	b:0.0	a:0.0128102523044	b:-0.0384307569132	b:-0.00480384461415	b:-0.00160128153805	a:0.0112089707664	a:0.0064051261522	b:0.0	b:-0.00960768922831	b:-0.0032025630761
514041	a:0.032025630761	b:0.0	b:-0.0064051261522	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0176140969186	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00960768922831	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	a:0.00960768922831	b:0.0	b:0.0	b:0.0	a:0.00800640769025	a:0.0208166599947	a:0.0224179415327	b:0.0	b:0.0	a:0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0112089707664	b:0.0	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00960768922831	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.00480384461415	b:0.0	b:0.0	b:-0.0288230676849	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0208166599947	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0176140969186	b:0.0
527397	b:-0.0784627953645	b:0.0	b:-0.0432346015274	b:-0.0448358830654	b:0.0	b:-0.0384307569132	b:0.0	b:0.0	b:0.0	b:-0.0544435722937	b:-0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0064051261522	b:-0.032025630761	b:0.0	b:0.0	b:-0.0384307569132	b:0.0	b:0.0	b:0.0	b:-0.030424349223	b:-0.00480384461415	b:-0.00160128153805	b:-0.00960768922831	b:0.0	b:-0.032025630761	b:-0.0288230676849	b:-0.0176140969186	b:0.0	b:0.0	b:0.0	b:-0.0544435722937	b:-0.00800640769025	b:0.0	b:0.0	a:0.0544435722937	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0064051261522	b:-0.0160128153805	b:-0.0032025630761	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0256205046088	b:0.0	b:0.0	b:0.0	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0464371646035	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0192153784566	b:-0.0800640769025	b:0.0	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.108887144587	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0208166599947	b:-0.0032025630761	b:0.0	b:0.0	b:-0.00800640769025	b:-0.0288230676849	b:-0.0064051261522	b:-0.0800640769025	b:0.0
532331	b:-0.0368294753752	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.094475610745	b:-0.0880704845928	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0480384461415	b:0.0	b:0.0	b:0.0	a:0.0800640769025	b:-0.0400320384513	b:-0.0400320384513	b:-0.0336269122991	b:0.0	b:-0.0240192230708	b:-0.00480384461415	a:0.0352281938371	b:0.0	b:0.0	b:-0.0352281938371	b:0.0	b:0.0	b:0.0	a:0.0256205046088	b:-0.0256205046088	b:0.0	b:-0.0368294753752	b:0.0	b:-0.00160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0272217861469	b:0.0	b:0.0	b:-0.0336269122991	b:0.0	b:-0.0272217861469	b:0.0	b:0.0	b:0.0	b:-0.0592474169079	b:0.0	b:0.0	b:0.0	b:-0.0688551061362	b:-0.0560448538318	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0144115338425	b:-0.0832666399786	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0400320384513	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00480384461415	b:-0.105684581511	b:0.0	b:0.0	b:-0.0512410092176	b:0.0	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:-0.0416333199893	b:-0.030424349223	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0368294753752	b:0.0	b:-0.0272217861469	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:-0.0512410092176	b:0.0
537205	b:-0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0032025630761	b:0.0	b:0.0	b:0.0	b:-0.0496397276796	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0288230676849	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0192153784566	b:-0.0208166599947	b:0.0	b:-0.00960768922831	b:0.0	b:-0.0272217861469	b:-0.0336269122991	a:0.0144115338425	b:0.0	b:0.0	b:-0.0288230676849	b:-0.0464371646035	b:0.0	b:0.0	b:-0.0224179415327	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	a:0.0032025630761	b:0.0	b:0.0	b:-0.0160128153805	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00480384461415	b:0.0	b:0.0	b:0.0	b:-0.00800640769025	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0544435722937	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00160128153805	b:-0.0384307569132	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0128102523044	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.064051261522	b:0.0	b:0.0	b:-0.0416333199893	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:0.0	b:-0.00960768922831	b:-0.00480384461415	b:-0.0032025630761	b:0.0	b:0.0	b:-0.0256205046088	b:-0.00480384461415	b:-0.0704563876742	b:0.0
541299	a:0.0864692030547	b:0.0	b:-0.0112089707664	b:0.0	b:0.0	a:0.032025630761	a:0.0288230676849	a:0.129703804582	a:0.105684581511	a:0.121697396892	a:0.104083299973	a:0.0112089707664	a:0.0352281938371	b:0.0	b:-0.0224179415327	b:0.0	a:0.00800640769025	a:0.0672538245981	a:0.0592474169079	a:0.0032025630761	b:-0.00960768922831	a:0.110488426126	b:0.0	a:0.0240192230708	a:0.0288230676849	a:0.0176140969186	b:-0.0160128153805	b:-0.0352281938371	a:0.00480384461415	b:0.0	a:0.0480384461415	b:0.0	a:0.0128102523044	a:0.110488426126	b:-0.0160128153805	b:0.0	a:0.192153784566	a:0.140912775348	b:-0.0608486984459	b:0.0	a:0.0368294753752	a:0.0912730476689	a:0.126501241506	a:0.00480384461415	a:0.0176140969186	a:0.0576461353698	a:0.30424349223	b:0.0	b:0.0	b:-0.064051261522	b:0.0	a:0.222578133789	b:-0.0224179415327	b:-0.0400320384513	b:-0.032025630761	a:0.0544435722937	b:-0.0592474169079	b:-0.032025630761	b:0.0	b:0.0	a:0.00160128153805	b:-0.094475610745	a:0.00480384461415	a:0.0384307569132	b:-0.0496397276796	a:0.0960768922831	b:-0.0608486984459	b:-0.00160128153805	a:0.0192153784566	a:0.00960768922831	b:-0.0144115338425	b:-0.032025630761	a:0.00800640769025	a:0.0656525430601	a:0.0224179415327	a:0.0464371646035	a:0.0656525430601	a:0.0256205046088	a:0.0512410092176	a:0.126501241506	a:0.0720576692123	b:0.0	b:0.0	a:0.124899959968	b:0.0	b:-0.0960768922831	a:0.120096115354	a:0.0832666399786	a:0.116893552278	b:0.0	b:-0.0816653584406	a:0.032025630761	a:0.166533279957	a:0.00480384461415	a:0.00480384461415	a:0.0176140969186	a:0.0864692030547	a:0.0976781738211	b:0.0	b:-0.032025630761	b:-0.0240192230708	b:0.0	b:-0.0384307569132	b:-0.206565318409	a:0.337870404529	a:0.0480384461415	b:-0.108887144587	b:0.0	a:0.269015298393	b:-0.0816653584406	a:0.259407609164
550219	c:0.00800640769025	d:0.0	c:0.00160128153805	d:0.0	d:0.0	c:0.0144115338425	d:0.0	d:0.0	d:0.0	c:0.00960768922831	d:-0.032025630761	d:0.0	d:0.0	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00800640769025	c:0.0144115338425	c:0.0064051261522	c:0.0160128153805	d:0.0	c:0.0128102523044	c:0.00960768922831	d:-0.0112089707664	d:0.0	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	c:0.0240192230708	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.00960768922831	c:0.0336269122991	d:0.0	c:0.0064051261522	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0032025630761	d:0.0	d:0.0	d:0.0	c:0.0192153784566	c:0.0160128153805	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0112089707664	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.030424349223	d:0.0	d:0.0	c:0.00480384461415	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0144115338425	d:-0.0128102523044	c:0.00160128153805	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	c:0.0256205046088	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0	d:0.0
