Taxa	ko00010	ko00020	ko00030	ko00040	ko00052	ko00053	ko00061	ko00071	ko00072	ko00120	ko00190	ko00230	ko00240	ko00250	ko00253	ko00260	ko00270	ko00280	ko00281	ko00290	ko00300	ko00310	ko00311	ko00312	ko00330	ko00340	ko00350	ko00351	ko00360	ko00361	ko00362	ko00363	ko00364	ko00380	ko00400	ko00401	ko00410	ko00430	ko00440	ko00450	ko00460	ko00471	ko00472	ko00473	ko00480	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00562	ko00564	ko00591	ko00592	ko00620	ko00621	ko00622	ko00623	ko00624	ko00625	ko00626	ko00627	ko00630	ko00633	ko00640	ko00642	ko00643	ko00650	ko00660	ko00670	ko00680	ko00720	ko00740	ko00750	ko00760	ko00770	ko00780	ko00790	ko00900	ko00903	ko00910	ko00920	ko00930	ko00944	ko00960	ko00980	ko00982	ko00983	ko01040	ko02010	ko02020	ko02030	ko02040	ko02060	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko03450	ko04070	ko04112	ko04146	ko04614	ko04964	ko05134	ko05150	ko05204
1004022	0.10967317415	0.0	0.0501024591238	0.040856220692	0.0	0.0681438899946	0.0	0.0	0.0	0.0787075078685	0.040856220692	0.0	0.0	0.0	0.0	0.0	0.0629203811096	0.0	0.0380283295209	0.0	0.114084988563	0.0	0.0	0.0668714802572	0.0	0.0	0.0	0.0877642529881	0.0706018086497	0.0434416791478	0.0972836191972	0.0	0.0531085004544	0.117189305542	0.109965029406	0.0	0.0641312756213	0.0825708708804	0.0700915152698	0.0549825147031	0.0	0.124807544151	0.0716830631214	0.0313785816221	0.0	0.0	0.0601493866797	0.0	0.0	0.136579083881	0.0	0.0	0.0946112152511	0.0	0.0	0.0224179415327	0.040856220692	0.06935601207	0.0	0.0	0.0	0.0683880331412	0.0	0.0	0.0	0.0877058019307	0.0966622456991	0.0	0.0380283295209	0.0	0.0	0.0313785816221	0.0897146473477	0.0	0.0	0.0224179415327	0.0	0.0	0.0501024591238	0.0877058019307	0.0348991220226	0.0	0.0	0.0273158167763	0.0	0.0	0.0	0.114253429506	0.0660225291774	0.0	0.0858591571808	0.0	0.0	0.0	0.0	0.0726600796826	0.0	0.0458257569496	0.0	0.0224179415327	0.0620173672946	0.0	0.077971066297	0.0919866211008	0.052035490847	0.0	0.0	0.100906150863	0.0489897948557	0.11115939122	0.0
1033018	0.0528907921801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101577304148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0380283295209	0.0480384461415	0.0	0.0224179415327	0.0273158167763	0.0	0.0	0.0	0.0480384461415	0.0	0.0	0.0	0.0	0.0844135121035	0.106830803202	0.0651625187217	0.0	0.0	0.128850937531	0.0	0.052035490847	0.0	0.133742960514	0.0773934337637	0.0	0.052035490847	0.0	0.0	0.0	0.0	0.0718081489555	0.0	0.0760566590419	0.115592121105	0.0480384461415	0.0	0.0	0.0	0.0667179290092	0.0	0.0	0.0	0.0480384461415	0.0	0.0	0.0	0.0	0.0818221962237	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0501024591238	0.040856220692	0.0978748546844	0.0224179415327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040856220692	0.0	0.0571771874897	0.0	0.0	0.0	0.0	0.0591391232386	0.0	0.0	0.0	0.0	0.0	0.052035490847	0.0	0.0	0.0434416791478	0.0700915152698	0.0	0.0531085004544	0.0
1039594	0.0796627506816	0.0273158167763	0.064430443513	0.0	0.0	0.0844135121035	0.0933699561848	0.0451777117728	0.105866388942	0.176867326779	0.0	0.0	0.0	0.0224179415327	0.168940893928	0.0	0.0159325501363	0.0473665466716	0.116299789448	0.0693375245282	0.040856220692	0.0224179415327	0.0817124413839	0.154413696749	0.0	0.0	0.0697982440452	0.0879393730552	0.0960768922831	0.0	0.111124785483	0.0	0.0819474503288	0.166986871893	0.107130402206	0.0	0.118754217199	0.23254996706	0.0354820286761	0.0688923351771	0.0	0.202902022585	0.0953266987112	0.0655352713802	0.0688923351771	0.102532046272	0.212548636968	0.0	0.0	0.166410058868	0.0960768922831	0.0	0.0996918328574	0.0828344038521	0.0	0.0888097938697	0.0817124413839	0.0	0.0	0.0803198733271	0.0159325501363	0.18338693855	0.0784464540553	0.0856199114153	0.0	0.11612327667	0.0996789718842	0.0	0.134316885167	0.0159325501363	0.0	0.121644711753	0.0916375245052	0.0	0.0793563853602	0.205432626675	0.155051686998	0.12709778186	0.0	0.136212503662	0.0989560897182	0.0	0.102582049712	0.102218970591	0.0	0.0974021534011	0.0159325501363	0.176424604366	0.0	0.0781024967591	0.12709778186	0.0477976504089	0.046712431772	0.0	0.0	0.0877642529881	0.0	0.0650640709865	0.0	0.0	0.0	0.0420926938054	0.0805589448152	0.183212081115	0.0224179415327	0.147552685071	0.0577128168674	0.123817483542	0.0	0.179250576654	0.0
1049387	0.126328834234	0.0601493866797	0.0842919225379	0.052035490847	0.0836813246941	0.127460401091	0.0380283295209	0.123734620904	0.0946112152511	0.178339923195	0.0920423536846	0.0348991220226	0.0710904083112	0.0	0.0916375245052	0.0159325501363	0.128262551243	0.0805589448152	0.0924176695282	0.123319472541	0.194698978702	0.125789812477	0.156073618395	0.242846369078	0.0538516480713	0.0480384461415	0.0673871326072	0.128691640993	0.064051261522	0.0811930273626	0.052035490847	0.0	0.0892130840122	0.110604400154	0.140502760261	0.040856220692	0.0997946609743	0.0348991220226	0.126855459844	0.153054372775	0.117353290843	0.266116419482	0.109591315396	0.120458525685	0.131763190845	0.0773105625185	0.235617029553	0.0984364952126	0.0273158167763	0.190922188473	0.0818221962237	0.0601493866797	0.170812537821	0.0947195590773	0.382471718411	0.0873982925374	0.113950056536	0.052035490847	0.0	0.0501024591238	0.0726600796826	0.142325016271	0.0313785816221	0.0726600796826	0.0910902623634	0.135268015057	0.0978093383408	0.104562580942	0.0989560897182	0.0818221962237	0.104893107984	0.173619093834	0.0761072118285	0.141385089701	0.087866448776	0.0925285818628	0.126855459844	0.111527850954	0.0663324958071	0.0995373915054	0.148979434134	0.0571771874897	0.0434416791478	0.0819005024874	0.0840634680861	0.190134904874	0.0683880331412	0.154081230658	0.0971913259821	0.126196834452	0.1458749025	0.0896002518311	0.121644711753	0.0615192277635	0.102731913999	0.103229890325	0.208166599947	0.160926802918	0.12913916167	0.117189305542	0.0434416791478	0.0836813246941	0.0794048374164	0.215281568756	0.17194960502	0.0823376413282	0.194804306802	0.254880565293	0.118484013852	0.222940718808	0.0
1052930	0.0946789446715	0.0	0.0784464540553	0.0806861599672	0.0652215160346	0.0718973627418	0.0	0.0224179415327	0.0	0.130825779628	0.0718973627418	0.0	0.0	0.0	0.0501024591238	0.0	0.0273158167763	0.0	0.0652215160346	0.0	0.10650628969	0.0	0.0	0.0787075078685	0.0458257569496	0.0	0.0	0.0868095469168	0.0847318545736	0.0663324958071	0.0628184196407	0.0	0.0818221962237	0.0805589448152	0.0823376413282	0.0	0.0587039508564	0.0825708708804	0.0813192505673	0.0726600796826	0.0	0.194909577984	0.0828189251257	0.0434416791478	0.0	0.0702376916857	0.0805589448152	0.0	0.0	0.109731607302	0.0	0.0273158167763	0.0668714802572	0.0746959649478	0.0	0.0683880331412	0.116476034731	0.0939721726405	0.0	0.0538516480713	0.0434416791478	0.131841007589	0.0	0.0224179415327	0.0	0.0963300948795	0.116476034731	0.0273158167763	0.0652215160346	0.0	0.0	0.107405295195	0.0710904083112	0.102918937481	0.0	0.0	0.0159325501363	0.0	0.0224179415327	0.0800640769025	0.116476034731	0.0	0.0	0.0159325501363	0.0	0.0	0.0	0.147274381987	0.0348991220226	0.0	0.0828189251257	0.0	0.0	0.0	0.0	0.0957962581572	0.0	0.0458257569496	0.0	0.0683880331412	0.0538516480713	0.0	0.0965560817509	0.128102523044	0.064051261522	0.0	0.07405818918	0.114623128288	0.10967317415	0.132771251136	0.0
1104627	0.16954690751	0.0	0.166225055966	0.155868123088	0.16720937282	0.158551132252	0.22443090422	0.0796627506816	0.0273158167763	0.176867326779	0.17461312548	0.242185561407	0.123038455527	0.161554944214	0.337695812142	0.161872060908	0.0856199114153	0.0	0.0	0.197905701451	0.134840836849	0.0689853198802	0.0348991220226	0.140064087895	0.210317220725	0.21646933815	0.213253190074	0.215281568756	0.0901707781422	0.178677477668	0.109298462231	0.217302813651	0.322712859588	0.107417231106	0.143616297911	0.122996768771	0.0858740879099	0.199197106353	0.133310895548	0.0	0.0	0.143901675834	0.113442632062	0.171112498607	0.147413599206	0.205182845287	0.537541888648	0.0	0.0	0.167607600342	0.345684011631	0.288390760548	0.169849103468	0.170248686881	0.0858740879099	0.196768769671	0.150648172225	0.145390720263	0.169282043514	0.238429691835	0.178856768364	0.306761412343	0.0763762615826	0.159679165508	0.0	0.0947330933431	0.174671853515	0.178447722719	0.0566364927206	0.106409947482	0.107881701592	0.203627362022	0.0660031079299	0.0348991220226	0.229268625337	0.277978047464	0.239930545506	0.128850937531	0.0806861599672	0.0796627506816	0.187254112276	0.0828189251257	0.0850942162607	0.0620173672946	0.0	0.319871769179	0.351593442371	0.316142616308	0.225155217117	0.199332218503	0.416899422169	0.167301355612	0.134840836849	0.0	0.0224179415327	0.103824309193	0.0159325501363	0.0862167810425	0.135910981425	0.116299789448	0.124971791689	0.0	0.287674139012	0.690365937895	0.175842295312	0.0273158167763	0.144257604341	0.0	0.251533756719	0.140548376561	0.192547030552
1105085	0.15912420564	0.0800640769025	0.160727512683	0.064051261522	0.11935725301	0.0348991220226	0.0273158167763	0.0159325501363	0.0	0.125053834561	0.0780532362706	0.0380283295209	0.0	0.0	0.124034734589	0.052035490847	0.0	0.0	0.0683880331412	0.0877058019307	0.0902418403158	0.0	0.0159325501363	0.0774431139446	0.0348991220226	0.0	0.0434416791478	0.1	0.0710904083112	0.0838038001709	0.0716114874039	0.0	0.0806861599672	0.111527850954	0.0997946609743	0.0	0.0273158167763	0.0313785816221	0.0434416791478	0.127057426952	0.158995242632	0.152281790079	0.112363877762	0.0716114874039	0.0628184196407	0.113442632062	0.160128153805	0.136400616586	0.0	0.0780532362706	0.0755153236275	0.168370775222	0.0996789718842	0.0785117988846	0.171531562469	0.064051261522	0.0615192277635	0.0936989177071	0.0	0.0	0.0737980612628	0.174965198005	0.0	0.0	0.0458257569496	0.0984364952126	0.118581357985	0.0	0.0501024591238	0.0313785816221	0.064051261522	0.142099640015	0.0899572548064	0.157707941689	0.0899572548064	0.0380283295209	0.0787075078685	0.0690410505907	0.0679366220487	0.0962901597869	0.0273158167763	0.0666217797605	0.0	0.0587039508564	0.337167690151	0.128342490516	0.0702376916857	0.15422261632	0.148315325902	0.0952594298448	0.128212563887	0.0571771874897	0.0702376916857	0.0	0.0	0.0159325501363	0.165877619393	0.0601493866797	0.0480384461415	0.102519541602	0.0983322468432	0.0	0.0601493866797	0.149563467362	0.142099640015	0.127490572804	0.256425127774	0.0	0.148496740878	0.152045877017	0.0
1106324	0.0995373915054	0.0710904083112	0.0700915152698	0.0718973627418	0.0434416791478	0.124807544151	0.125105084035	0.102218970591	0.129654372893	0.109591315396	0.113950056536	0.0501024591238	0.0	0.0348991220226	0.111986720825	0.0	0.052035490847	0.0726600796826	0.158607724454	0.113272985441	0.0828189251257	0.12093651651	0.0	0.0710904083112	0.0501024591238	0.104317070904	0.0628184196407	0.0905821627316	0.12709778186	0.0458257569496	0.149142850126	0.0	0.0812719398386	0.1458749025	0.0947872110815	0.0628184196407	0.169244171963	0.125514326488	0.0628184196407	0.177814365893	0.0	0.0942446352959	0.0994729701722	0.0501024591238	0.0224179415327	0.124817815954	0.293393059188	0.0159325501363	0.0	0.177236622945	0.0910902623634	0.103774904333	0.0936304793679	0.0768615138264	0.196142282213	0.0910902623634	0.0	0.0885640431755	0.0159325501363	0.0914834999835	0.0930398315584	0.139035136677	0.111677190472	0.115470053838	0.0	0.126936285249	0.123579103702	0.0	0.151665962241	0.107786588767	0.0380283295209	0.103515141962	0.114757268917	0.157707941689	0.0159325501363	0.0989560897182	0.185990074177	0.16839361703	0.0224179415327	0.139697475336	0.0991760930663	0.0710904083112	0.0804474665343	0.0832666399786	0.0434416791478	0.193324491398	0.064051261522	0.102080913106	0.0	0.105684581511	0.244131112315	0.0910902623634	0.0733799385705	0.0587039508564	0.0	0.0	0.0806861599672	0.0	0.0	0.0587039508564	0.0380283295209	0.0587039508564	0.0615192277635	0.164636351409	0.0864692030547	0.169886840166	0.107118434335	0.17224758567	0.07405818918	0.106830803202	0.0844135121035
1106617	0.103774904333	0.0	0.0555623927417	0.0	0.0	0.110986254635	0.0693375245282	0.0458257569496	0.0663324958071	0.0957962581572	0.0716830631214	0.0	0.0	0.0	0.134688624765	0.0	0.0	0.0	0.064051261522	0.0663324958071	0.0434416791478	0.0348991220226	0.0	0.059463412582	0.0	0.0348991220226	0.0	0.0855000374869	0.0549825147031	0.0	0.0733799385705	0.0	0.101324561024	0.146094454869	0.0938629661275	0.0	0.0614983843857	0.0629203811096	0.0	0.0916375245052	0.0	0.0	0.0838038001709	0.0	0.0	0.0480384461415	0.141421356237	0.0	0.0	0.132664991614	0.058528975949	0.0	0.06935601207	0.0627571632442	0.113442632062	0.0615192277635	0.0	0.0	0.0	0.0	0.0666217797605	0.0555623927417	0.0	0.092209349323	0.0	0.0983322468432	0.0933699561848	0.0	0.0733799385705	0.0434416791478	0.0	0.0	0.0935208738526	0.0539705522746	0.0473665466716	0.0539705522746	0.0993698091694	0.0923205119303	0.0	0.0984364952126	0.105926922076	0.0	0.0	0.07706141407	0.0	0.0880559262846	0.0159325501363	0.190141647605	0.0	0.0348991220226	0.133002795421	0.0348991220226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0	0.104709610658	0.0538516480713	0.0842919225379	0.133002795421	0.0458257569496	0.107881701592	0.0	0.0751067616199	0.0
1120118	0.0434416791478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0763762615826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100817173954	0.0	0.0	0.0	0.0	0.0	0.0	0.0778558826393	0.0159325501363	0.0	0.0	0.0	0.0916375245052	0.0918610991577	0.114757268917	0.0	0.0	0.0	0.0354820286761	0.0	0.0	0.0159325501363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0380283295209	0.0	0.0	0.0273158167763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0	0.0	0.0	0.0559074326511	0.0	0.0	0.0	0.0	0.0224179415327	0.0595711167322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0	0.0	0.0	0.0	0.0	0.0348991220226	0.0	0.0	0.0783810547492	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0	0.0	0.0	0.0	0.0	0.0	0.0224179415327	0.0
