Row.names	B8011	B8012	B8013	LF11	LF12	LF13	PC1	PC2	PC3	PC4	PC5	PC6	classification
11	2-hydroxypyridine	0.034254519098642	0.033944944601093	0.0357953369312334	0.00966953615962363	0.0115558666201586	0.0113718359194014	-0.0371266971045955	-0.154527730017201	0.18063622230191	-0.00517792043056	-0.0395072556053863	-0.126209590353684	others
12	2-Indanone	0.347957606728421	0.302451345148939	0.278251833114953	0.0995542546389791	0.160195595972398	0.0969916292005062	0.0132591593538307	-0.0509915894908606	0.238493214254942	-0.261622523416247	-0.00630440820333168	-0.0624829214874046	others
13	2-ketoadipate 3	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0152347874161634	0.0156815586549421	0.0148147530767883	0.0739706028150159	0.0138601584738245	-0.00292513637499197	0.0101407434913486	-0.00525058388811802	-0.00420536970302137	esters
14	2-Ketovaleric acid 2	0.0337273205765339	0.0278732384304878	0.0285078427593856	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739523606542891	-0.0141392178549575	0.00381992956617199	-0.0119283952425795	0.00532484614347653	0.00172604086269153	others
15	2-methylfumarate	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0914539558188264	0.110321869385622	0.0897089434037288	0.0739823534352763	0.0135994388820561	-0.00156304283940405	0.00912421250093813	-0.00589069530250132	-0.0051297154082661	esters
16	2-Methylglutaric Acid	0.0183090816991497	0.0172161753068834	0.0202523679413147	0.0202937447578633	0.0156036737412169	0.0118398253621077	0.0691996100192777	-0.0195921561042185	-0.0843647885808329	-0.0893573977142345	-0.0647720964305009	-0.0129575473335236	short chain carbon organic acids
17	2-Monopalmitin	0.322587727381688	0.217057538842286	0.193552093210482	0.281452511169993	0.264998974618344	0.265934655580881	0.0722990674240433	0.0439754904302397	0.00863794633669366	-0.0231358036986053	0.0418144833440628	-0.0124309700785478	esters
18	2,2-Dimethylsuccinic Acid	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00577379133665702	0.00505047443101472	0.00524666198941754	0.0739587641738159	0.0141265997798535	-0.00481033544792255	0.0105984009535308	-0.00468591125332208	-0.00188091961924875	short chain carbon organic acids
19	2,3-Dihydroxypyridine	0.0480701779502262	0.036424666571969	0.0441477705359937	0.109702914540367	0.101239780368627	0.113630227764685	0.0738352223417967	0.0148679470677337	-0.00566220595645425	0.0158431844061824	-0.026899233186238	-0.0242855557629728	others
20	2,3-Dimethylsuccinic acid	0.157757855247806	0.274384685067557	0.27335476311731	0.0839379326585595	0.0959687030627008	0.104136208097489	0.0253171420623461	-0.199407534959628	0.0253062653747661	0.078667303253706	0.033277002524819	0.0404346725088741	short chain carbon organic acids
21	2,4-diaminobutyric acid 3	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00967892196702765	0.0141998944173076	0.0169364808914495	0.0739426327141354	0.013706699656789	0.00248024369729289	0.0150233066784509	-0.00476892737010715	-0.00495797214112788	others
22	2,4,6-Trihydroxybenzophenone	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00335098142261027	0.00297711842605525	0.00359710237472277	0.0739435669712811	0.0142712493354797	-0.00409740475089499	0.0129067321426391	-0.00405862665491106	-0.00235510275923859	others
23	3-(4-hydroxyphenyl)propionic acid	0.19406001698786	0.224447521431419	0.229866852375072	0.0507189085222069	0.0523662075408651	0.0457581743118762	-0.0605665996602363	-0.117287837095714	-0.00383273152966075	-0.0795559068670105	-0.00502456971589547	0.116385850438122	others
24	3-Aminoisobutyric acid 1	0.0141317005527499	0.0835455510764947	0.0997176630876497	0.0115596618578887	0.0136534383616646	0.0144194748757992	-0.0108013680598579	-0.211564812497206	-0.0314317026779656	0.0675382519127561	-0.0318322100367021	0.0630605963144785	others
25	3-Hexenedioic acid	0.234983064754688	0.279625726081863	0.291583215492761	0.389499053434022	0.417968199935895	0.382609826392349	0.0735923924196622	-0.0265541101780535	0.000132279738658795	-0.00136951768133388	-0.0101964785247043	0.0367871100474338	short chain carbon organic acids
26	3-hydroxy-L-proline 3	0.015875502767694	0.015390795299186	0.0167408546812449	0.0362432433412259	0.0378617588974998	0.0317746371723722	0.0740436107960673	-0.0042650073008316	-0.00256359258284917	-0.0142321015517506	-0.0201378105255384	-0.00706941282662748	amino acids and amides
27	3-hydroxybutyric acid	0.103115084245187	0.0917145599480525	0.110020003087675	0.0920908913560529	0.0892429811172698	0.0817151813195042	0.0733930985005804	-0.0135783299278232	-0.0155787822048479	-0.0222104412740031	-0.0656444392456739	-0.0362550452108322	short chain carbon organic acids
28	3-Hydroxynorvaline 2	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.085977006783497	0.0866485108702877	0.109509760219996	0.0739425428338245	0.0141643064358267	-0.00242181445252103	0.0138150577965569	-0.00411475119830726	-0.00677875939298208	amino acids and amides
29	3-Hydroxypalmitic acid	0.0189875466189432	0.0203468467741945	0.0202989682796256	0.0261743285203674	0.0317847456510376	0.0285120123509384	0.0737667916535008	-0.0168575816259941	0.0240231860039603	-0.00283676939228573	-0.00244113780527685	0.0218736750272491	others
30	3-Hydroxypropionic acid 1	2.84999342408831	4.02662288072756	4.25396241558172	0.856556056608779	0.799152674176843	0.880447045925495	-0.0535256845927508	-0.148338231904005	-0.0404811831443614	0.0293178945695762	0.00872078199823259	0.0657443062897154	others
31	3-Methyloxindole 2	0.131448047123819	0.327797088445214	0.363435045158281	0.351138070257284	0.354402967174426	0.235843479286737	0.064273846149895	-0.102907142389771	-0.0452747360781539	-0.0339563533754905	-0.036940596299845	0.0407830132626372	others
32	3-phosphoglycerate	0.0267635574275032	0.0203943402451328	0.0244577282190104	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739591606671182	-0.0140651701737083	0.00359838451966058	-0.0115436873577803	0.00203515111821495	0.0022965057375221	others
33	3-ureidopropionate 2	0.0542137918556344	0.0390972061432348	0.0519017664539488	0.0202998436608145	0.0234784631751198	0.0234408819647012	0.0619051831858874	0.000854100412394784	0.116985138980466	0.0164568974330288	-0.276347470322449	-0.156531584543003	esters
34	3,6-Anhydro-D-galactose 4	0.0223391429730423	0.0320242479760675	0.0358021622390296	0.0288058879947486	0.0354454585031467	0.0283154560710542	0.0702053839976566	-0.0679849845730569	0.0113898973916153	-0.0131759598881374	-0.0426258496711001	0.0598155586819075	sugars
35	4',7-dihyroxyflavanone 2	0.0234077112723391	0.0420495359528867	0.0378805828599495	0.0160418503347966	0.0199903101081082	0.031655811618916	0.0535346265069	-0.107483461579608	0.0643569915025368	0.162029227339193	0.0871478314956166	0.061859658241723	others
36	4-aminobutyric acid 1	0.0249891479798656	0.393377726598645	0.426156911125426	0.120848678402365	0.140616414962886	0.143346639088406	0.033028160865987	-0.190644963236306	-0.0435781226293017	0.0614882902812055	-0.00782522014726833	0.0299615141403197	others
37	4-Hydroxybenzoic acid	0.0406788154938525	0.0302201809545783	0.0380025560712457	0.0225138669979422	0.0239289932494701	0.0281924601979011	0.0718143863256851	0.0139534509163671	0.0409605084243457	0.0596300328895727	-0.0880937048785728	-0.0561656073122278	others
38	4-hydroxybutyrate	0.26698937475869	0.310037522916637	0.391451815743079	3.52988323625606	3.49605303688854	3.36644599471972	0.0740196386430345	-0.00491497856885529	-0.00890901174405035	0.0110327670788494	-0.0248212372884004	-0.0154748590872316	esters
39	4-Hydroxycyclohexanecarboxylic acid	0.00736424223993869	0.00604988484612003	0.00626307731394787	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739527856637462	-0.0141364650021685	0.00380656078357498	-0.0119056064099046	0.00513378117529327	0.00471222213430221	others
40	4-Methylbenzyl alcohol	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0746612905275826	0.0589471672380697	0.0571225135645512	0.0739600304644653	0.0141635574525341	-0.00611103657142446	0.00943302285427717	-0.0047979094842748	-0.000773964876038048	alcohols
41	4-Pyridoxic acid	0.0199152951276212	0.0173303876449314	0.0159047839249267	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739468690135123	-0.0141600075859786	0.00398585904312372	-0.0122079205287433	0.00763836627932921	0.00455486385013035	others
42	5-Hydroxyindole-3-acetic acid 1	0.0317173117156375	0.0412324523617227	0.0405219282734424	0.0118968446648256	0.000292238099949429	0.0127026574977334	-0.0374855340258313	0.0178638942816005	-0.228170863159155	0.206174332793889	0.130942085472591	-0.035780669608702	others
43	5-Methoxypsoralen	0.125903601996831	0.277115603780477	0.291874294595959	0.0586986510566969	0.102034198439634	0.0866870876933302	0.00857954054529846	-0.205580664528848	0.108353205885147	0.0391119622701696	-0.0355248923473475	0.0619759457164541	esters
44	5beta-androstane-3,17-dione	0.0372058214782836	0.128525417915192	0.140828621313653	0.0837504794123581	0.119980408665954	0.136389030534125	0.0601671742466055	-0.120043951013552	0.0164499126344589	0.0728746485920771	-0.0131757294693876	0.0142585748098183	others
45	6-deoxy-D-glucose 1	0.0731840832582052	0.0322906911442771	0.00564512984838542	0.048704534975254	0.0367944613277305	0.0327281259485479	0.0521003548801451	0.105045290010546	0.0227608668183558	-0.0887899734804068	0.288329329381913	-0.0249731333762532	sugars
46	6-phosphogluconic acid	0.0385539970165108	0.0352625637956563	0.028965964078612	0.0100233301588872	0.0307809120190599	0.0227004581016736	0.0412989277636118	-0.0271473407493462	0.298359165261524	-0.00502097906507878	0.0409464827895476	-0.0264186901755708	sugar acids
47	acetanilide 2	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.119735116901547	0.122416764328886	0.106120623441382	0.0739751873263344	0.0138184227860887	-0.0033343442194436	0.00923469972674627	-0.00546858753117354	-0.000591950192705851	others
48	Adipamide 5	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0423426666278614	0.065534624736016	0.0407594923048104	0.0740020654062639	0.0130825768925642	0.000772778339589535	0.00668579137620291	-0.00722322646179262	-0.00438568998044434	others
49	adipic acid	0.149205619653249	0.0903184875672427	0.0861197901574155	0.0710210636163421	0.032948913981546	0.0306333524703881	0.0118365362802754	0.10043248095642	-0.251786793323801	-0.19661951288422	0.0686484203906051	-0.116956849522231	short chain carbon organic acids
50	alanine 1	0.173910839697457	0.119298989921351	0.173012022575286	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739649755054487	-0.0139288357854308	0.00339605072228673	-0.0111752923734999	-0.00126780632827007	0.00602202437131924	amino acids and amides
51	Allantoic acid 1	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0423887135764969	0.0400506104778679	0.039986107858372	0.0739635617609062	0.0140120028420742	-0.0038617819595264	0.0105642677602473	-0.00490361809957079	-0.00342687562814489	others
52	alpha-D-glucosamine 1-phosphate	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00633841623785125	0.00806733415660343	0.00712063958306328	0.0739791523695318	0.0135416789859584	-0.000217580193978635	0.0101380456438422	-0.00583935431686772	-0.00212548790416454	others
53	Aminooxyacetic acid	0.0559686124380294	0.0489295754900903	0.0444576639750363	0.0300977857252452	0.0362969876711604	0.0422699498199484	0.070981696154909	0.00738793484647677	0.0853339128718546	0.0473805704812575	0.0674888552125666	0.0810941807120949	others
54	Anandamide 2	0.047099542161199	0.0435321672821745	0.0349031946743421	0.0253397593348961	0.0316113833113566	0.0171248722063326	0.056613458615571	-0.0171658105421818	0.050362563550018	-0.231936884074753	0.0628955807517753	0.0466991435658389	others
55	Arachidic acid	0.0481273598966229	0.0425959815215875	0.0386140066955338	0.0400521758605112	0.0408797138326783	0.0426355399139604	0.0737960237732807	0.00909013545141938	0.0179001112081565	-0.00112616810920438	0.0457377754825906	0.0171728837395111	long chain carbon organic acids
56	ascorbate	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0488255354599317	0.0457558721578297	0.050447504747114	0.0739547493278586	0.0141127022265714	-0.00366746004979333	0.0118125786748745	-0.00452287586356556	-0.00187975063445622	esters
57	Atrazine-2-hydroxy 3	0.178553282600532	0.149408381845231	0.148954355253507	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739514560180078	-0.0141442470787016	0.00384834213190264	-0.0119766244656986	0.00572734124287757	0.00401335784957481	sugar alcohols
58	azelaic acid	0.605964185378445	0.602071343934662	0.606077137385944	0.766722438262496	0.812892826724834	0.706398865875205	0.0739359577268189	-0.010889404297734	0.00405993494402714	-0.021127283864858	-0.00417228638387619	0.055642737420541	long chain carbon organic acids
59	Behenic acid	0.0456169858651993	0.0517408680146299	0.0236025078644659	0.0352588621489899	0.0560598399785479	0.0483730063006203	0.0674223852749734	0.00723211915658237	0.0951529751897433	-0.0293395732887007	0.19429856977941	0.0176966614404647	long chain carbon organic acids
60	Benzylamine	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00668433159360311	0.00655234944683114	0.00603963975568537	0.0739724342652144	0.0138754032320347	-0.0036332106697284	0.00945578528727611	-0.0053287759391159	-0.00456542961230543	others
61	Benzylsuccinic acid	0.356275657540751	0.386494336069996	0.413872963180199	0.277755363688399	0.306012055908928	0.278490402987884	0.0721155765061471	-0.0483349005035322	0.0147493353439517	-0.0148451884422582	-0.0284157647888495	-0.0652086368200632	others
62	beta-Alanine 2	0.0221316287449496	0.0756849993190392	0.0813082754949364	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0736196906678883	-0.0256402687970772	-3.51048462830393e-05	-0.00839249493219508	0.00441169744951047	0.00412417254339952	amino acids and amides
63	beta-Glutamic acid 1	0.0918913307490733	0.10545906026217	0.105848768216318	0.0348750220404151	0.0357173353947707	0.0336646309917475	-0.00475241157421164	-0.212246910225445	0.000635213514625275	-0.0843819242495627	0.0338478267203586	0.14292486597258	amino acids and amides
64	beta-Mannosylglycerate 2	0.215517145718551	0.175819276748332	0.191249009417091	0.164161862249612	0.134608904349974	0.121983840669166	0.0718438108448035	0.0088783556623184	-0.0593767326551063	-0.0659218931047657	-0.0296433040865795	0.0592557885552981	esters
65	Biuret 3	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00747740182262514	0.00869854333652115	0.00724151654611509	0.0739837077001013	0.0135844634739121	-0.00164712875440688	0.00887349880379338	-0.00595734719372872	-0.00237768024591799	others
66	caffeic acid	0.00928805510481331	0.00653260095962824	0.00792560268599521	0.00816526544993458	0.00999000291932289	0.00750329518951005	0.0725810948845709	0.0136244496088726	0.0327806179335703	-0.0477401264893626	-0.0728887486952128	-0.0379597772190736	others
67	canavanine degr prod	0.142522682098227	0.175301557609622	0.18001438175534	0.0994601311392018	0.102796477208175	0.0939319394567335	0.0670972242038381	-0.0915456468711826	-0.00979690064061611	-0.0266096278595651	-0.00785100397067756	-0.0843645849305951	others
68	Capric Acid	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00638130499879394	0.00454000986169296	0.00508643612587614	0.0739430339263929	0.0144387828384145	-0.0074249611549059	0.0106598401558726	-0.00409653094426299	-0.00452380050310198	long chain carbon organic acids
69	carbamoyl-aspartic acid 1	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0144222161773601	0.0122105116442428	0.0191756751628488	0.0739131078590743	0.0145666012857373	-0.00386864702589817	0.0161739646324845	-0.00300052243794723	-0.00529675513013573	amino acids and amides
70	cellobiose 2	0.100799916823666	0.0559603798651653	0.0877312344547361	0.0609991598578899	0.0821192807936015	0.0866213430662924	0.0692750938425859	0.0331506323127441	0.0735618341915604	0.0370822696041985	-0.143935002166881	0.0364808846740989	sugars
71	Cetadiol 2	0.0238795481598135	0.0207114603793265	0.0191438262765859	0.0139058091633579	0.021104262903095	0.0255550713575155	0.0690919971854204	0.00524825099194557	0.113458493378563	0.0653323644888582	0.0397401515026959	-0.0211595254311914	alcohols
72	cis-sinapinic acid	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00502687405830812	0.0172425855382563	0.0160108538143404	0.0739140245956195	0.0125209466388277	0.0129992755857723	0.0156314087265284	-0.00683956637057728	0.000865049369605062	others
73	Citraconic acid 2	0.0300770880627023	0.0291105508119915	0.0282527194139036	0.0245358264208743	0.0195377580181933	0.0143135583613385	0.0654008434584222	-0.0210459528599706	-0.0908827978565357	-0.14569189679325	0.00675052390592311	-0.0255242167264437	esters
74	Citramalic acid	0.0663682636009298	0.0596971139209789	0.0594485419043884	0.0590547552273522	0.0573947629324324	0.0569802004313286	0.0741079113348869	0.000521922874267978	-0.001071348711783	-0.0109994756645962	0.0109974922664088	-0.0235712004511779	short chain carbon organic acids
75	citric acid	0.108693447038414	0.0959959635790053	0.0853027976428032	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739461070526382	-0.0141579261115956	0.00401080838867938	-0.0122486609232684	0.00796346810506838	0.00316264267514665	short chain carbon organic acids
76	conduritol b epoxide 2	0.0911809128918933	0.0686622315806977	0.0601887989762711	0.642822995557689	0.475544997408096	0.53775176906709	0.0736285932948609	0.0229900592671793	-0.0161502777622331	0.00240947644744702	0.0196718188782652	-0.0165984560141177	others
77	creatine	0.125311186030205	0.103445620615277	0.106041309628234	0.282187814494933	0.305005324640733	0.26418874288874	0.0740064047658516	0.010424990256434	0.00730599973648755	-0.0123498928788289	-0.0079387283825543	-0.0334809142812147	others
78	Cumic Acid	0.062254777826242	0.0576790269136882	0.0735109129349464	0.032690232550953	0.0254710874247302	0.035220777695248	0.0592248173434925	-0.0506016968261763	-0.115295325440973	0.15574581134495	-0.118496943635721	-0.106625034804685	others
79	cyclohexylamine	1.12727091300285	1.25836629598042	1.45343805939158	1.24570928596658	1.163752854174	1.03308032279128	0.0720289911085109	-0.0423992726276934	-0.0339647467645392	-0.023624530772125	-0.0488538224550574	-0.0285639496281432	others
80	cyclohexylsulfamic acid 1	0.0223040798167113	0.0169770670192189	0.0180737412457114	0.00440234538655829	0.0048861203171966	0.00496971044391712	-0.0704464451151931	-0.00255275466315815	0.108184219377129	-0.0336148749655745	-0.0217096902307947	-0.103780285125662	others
81	cytidine-monophosphate degr prod	0.135315524951778	0.118490400258675	0.107279714496644	0.0283004437787818	0.0303469407869545	0.0381016607632335	-0.0626211259686746	-0.0151659041767846	0.131501282835354	0.0927671736063883	0.18712673752383	-0.0739918489856432	others
82	D-alanyl-D-alanine 2	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0514345459453065	0.0500134840045931	0.0448113235181108	0.0739725166693165	0.0138845500053732	-0.00382985710137459	0.00931528973552755	-0.00533363595854566	-0.00592347899405864	amino acids and amides
83	D-Altrose 1	0.536482413405695	0.427289993981673	0.470579235500636	0.109897676458806	0.169631616249446	0.162695919493853	-0.0327930821970967	-0.0405949219120436	0.314522556153994	0.0204774196935793	-0.0932697103061243	-0.144770516337269	others
84	D-erythronolactone 1	0.025205958729843	0.0204791668022862	0.0216798573946584	0.00565044639818267	0.00605622497282038	0.00491797173909036	-0.0649591507706507	-0.0323388196014137	0.0417265169857692	-0.164047856579723	-0.0508214037061353	0.0776257777665441	esters
85	d-Glucoheptose 2	0.115231487645818	0.0765177073996685	0.0737202718327836	0.262431054186307	0.149015878949115	0.197243957727255	0.0721941937880053	0.0385511497880058	-0.0503418264936413	0.00508353093809568	0.0260546350337892	-0.0285423974655404	sugars
86	D-Glyceric acid	0.525427725713488	0.534755330362215	0.573493440769942	0.157114778222635	0.147331668533243	0.149385252922946	-0.0589028370969989	-0.127408434655882	-0.04259293629857	-0.0447135814420567	-0.0246787407270515	0.248636958464774	short chain carbon organic acids
87	Dehydroabietic Acid	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0460816836523934	0.0517109201605319	0.0563071018321777	0.0739577465431447	0.0139219047954475	-0.00150804820020965	0.0124474181029976	-0.00477675895528589	-0.00351625370201597	others
88	Dehydroascorbic Acid 1	0.0739804673569471	0.0621555090805471	0.0555975007291425	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739532976052915	-0.0137875930974983	0.00412851091794788	-0.0123517793965955	0.00791214976255674	0.00171801635348493	others
89	Digalacturonic acid 2	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0298863789630386	0.0230663861712562	0.0217020122580035	0.0739612132885136	0.0141605393121508	-0.00661304207395283	0.00880966856886007	-0.0048998661005705	-0.0053805418048721	others
90	Diglycerol 1	0.108403469996051	0.0971367257189106	0.0955921303685621	0.0620905669328416	0.0592712019723402	0.0532058746138308	0.0720391777058655	-0.0124926540464704	-0.0159373906834741	-0.0838806798168275	0.0204703057827485	0.0891282766123734	esters
91	Diglycerol 2	0.440970386719701	0.407875456622837	0.400352256097103	0.291517691942883	0.288520490509791	0.245003292268058	0.0722821787979767	-0.0163050292077362	-0.00746113411169838	-0.0783753232786416	0.00963829949987276	0.0400113708086264	esters
92	Dihydroxyacetone	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.927794099245235	0.947861908506998	0.919412145463513	0.0739656325397741	0.0139383450811601	-0.00309688954560911	0.0107268327382978	-0.00501472339201483	-0.00179839196225115	sugars
93	Dioctyl phthalate	0.311191904862657	0.14856323011151	0.139711990311341	0.306293575926605	0.29223379881951	0.315633956815352	0.070593417509493	0.0653156750998488	0.018516684285727	-0.00973118936203788	0.0212997823366338	-0.0167655380581366	esters
94	DL-Anabasine 1	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.0102654127329857	0.0099461456947736	0.0111043303340736	0.0739541303947129	0.0140878777880784	-0.00317413236268659	0.0121470011755472	-0.00451672625831576	-0.00245277465967348	others
95	DL-dihydrosphingosine 1	0.16861986362917	0.135666518934726	0.143511215326437	4.20643006499513e-10	3.90727645323083e-10	4.3269554854993e-10	-0.0739553933530793	-0.0140512756313045	0.00379635510159199	-0.0118676731881437	0.00462291107639323	0.00471406824670655	alcohols
96	Elaidic acid	0.00715174627871628	0.00590051527983708	0.00605551592083562	0.0119644558771893	0.0127392786779268	0.0108490819318973	0.073951899382447	0.00971436233472789	0.00675427784015651	-0.0200242146846364	-0.00932530978945467	-0.0306820666350162	long chain carbon organic acids
97	Erythrose 1	0.422943187485075	0.415686256100777	0.399393328667809	1.71107789205099	1.69733477774399	1.52447401242825	0.074126800486327	0.0035814325834851	-0.00402882012320479	-0.00590432437647007	0.00389339486031917	-0.000887769854120846	sugars
98	Erythrose 2	0.102028273441782	0.125702661192692	0.126516458289057	0.314174719740371	0.317463905750442	0.296949018116545	0.0739466350262983	-0.0156342962539113	-0.00711265860533973	0.00210939809883037	-0.00110934735514083	0.034200840494359	sugars
99	Ethanolamine	1.82232601372533	1.6067833928347	1.85044763855143	0.968126213026571	0.957735596104312	0.971996051813078	0.0728047287079864	-0.0299348763158412	0.000624094244193327	-0.00466592246951018	-0.0811929161756889	0.0660014746465827	others
100	flavin adenine degrad product	0.196468127309226	0.197430703254281	0.170943626979143	0.0110387215742054	0.0173695005198272	0.0091197531620452	-0.0702979843435104	-0.0359704185427568	0.0478478471291524	-0.089406146959787	0.00980822835291115	0.00277426740281986	nucleotides
101	fructose-6-phosphate	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00479809999797074	0.00458881721478085	0.00478945640152	0.0739608047369765	0.0140299253921158	-0.00355505847295815	0.0111089646776617	-0.00478571642038987	-0.00130849626146193	others
102	fructose 1	12.595804579522	10.707570721484	9.91626972654307	7.26837957204885	7.45355176960016	5.88121671382006	0.069969408100688	0.00395359200434989	0.0102103442662128	-0.121874002854735	0.0348800136866176	0.00168391490210571	sugars
103	Fructose 2,6-biphosphate degr prod 1	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.00685322691164378	0.0141263368122544	0.0127192981031395	0.073962215021681	0.0130481338666455	0.00617517887415488	0.012772185832016	-0.00633270991586595	-0.00239399146771233	sugars
104	fucose 2	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.011196546830244	0.00973100988107578	0.0111187421247091	0.0739495221175526	0.0142291169388836	-0.00454704491429582	0.0119468001175758	-0.00428624665997729	-0.00306879324593642	sugars
105	fumaric acid	0.0729220725851303	0.0833711527626238	0.0880543447070336	0.0114022614512866	0.0151239813183302	0.0121203215495418	-0.0669584843668582	-0.0817985306982378	0.0578896028265878	-0.0498600657221364	-0.0262044546500603	0.00418122206196478	amino acids and amides
106	Galactinol 3	1.31288262743647e-09	1.06346919855436e-09	1.13264317893333e-09	0.080029510917306	0.0381768819156358	0.0725173954095379	0.0738757657551267	0.0152695849313865	-0.0102333362232861	0.0157537604811142	-0.00175843139912101	-0.00456717061885298	alcohols
107	Galactonic acid	0.00753906569060813	0.0150291711059711	0.0188903214782066	0.0457693856650779	0.039570946968827	0.0449608025223128	0.0719902683867956	-0.044350610241532	-0.0310193206523477	0.0317694783383791	-0.0270954178070346	-0.00409661842516842	sugar acids
